1780004940,64,32261,3206,35467,serial
1780004940,64,32331,3416,35747,serial
1780004940,64,32221,3346,35567,serial
1780004940,64,31740,3357,35097,serial
1780004940,64,32651,3176,35827,serial
1780004940,64,32530,3026,35556,serial
1780004940,64,32201,3126,35327,serial
1780004940,64,31649,3346,34995,serial
1780004940,64,31819,3156,34975,serial
1780004940,64,32520,3196,35716,serial
1780004940,64,31348,3156,34504,serial
1780004940,64,32100,3156,35256,serial
1780004940,64,31810,3206,35016,serial
1780004940,64,32410,3056,35466,serial
1780004940,64,32200,3516,35716,serial
1780004940,64,32711,3496,36207,serial
1780004940,64,32741,3216,35957,serial
1780004940,64,32360,3267,35627,serial
1780004940,64,32551,3317,35868,serial
1780004940,64,31699,32872,64571,serial
1780004940,64,31439,3446,34885,serial
1780004940,64,31919,3497,35416,serial
1780004940,64,33152,3326,36478,serial
1780004940,64,31940,3236,35176,serial
1780004940,64,32630,3266,35896,serial
1780004940,64,31208,3366,34574,serial
1780004940,64,32572,3217,35789,serial
1780004940,14,7304,1102,8406,serial
1780004940,64,44423,4870,49293,serial
1780004940,64,25116,2636,27752,serial
1780004940,64,25758,2464,28222,serial
1780004940,64,31890,3827,35717,serial
1780004940,64,32070,2895,34965,serial
1780004940,64,31840,3437,35277,serial
1780004940,64,31809,3497,35306,serial
1780004940,64,52248,2615,54863,serial
1780004940,64,25327,2224,27551,serial
1780004940,64,25017,2064,27081,serial
1780004940,64,25257,2144,27401,serial
1780004940,64,25518,2274,27792,serial
1780004940,64,25568,2204,27772,serial
1780004940,64,25097,2915,28012,serial
1780004940,64,34345,3597,37942,serial
1780004940,64,32070,3497,35567,serial
1780004940,64,31109,3336,34445,serial
1780004940,64,32210,3607,35817,serial
1780004940,64,30918,3497,34415,serial
1780004940,64,31979,3387,35366,serial
1780004940,64,31278,3327,34605,serial
1780004940,64,27572,25918,53490,serial
1780004940,64,25417,2295,27712,serial
1780004940,64,24375,2235,26610,serial
1780004940,64,25016,2274,27290,serial
1780004940,64,25367,2435,27802,serial
1780004940,64,24837,2395,27232,serial
1780004940,64,25017,2034,27051,serial
1780004940,64,25227,1953,27180,serial
1780004940,64,24817,2044,26861,serial
1780004940,64,25237,2033,27270,serial
